evolution$generation,evolution$evaluated,yt,tdq,twq,tcq,yp,pwm,pet,ai,tcov,bgr,ts,ps,ndvism,ndvif,ndvisp,ndviw,wavai,e,md,mcw,mds,g,subsample,objective$npredictors,objective$error,evolution$samples,error,npredictors
15000,15000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1408337688689544,5.0,1.0425485354203528,0.6097210489671053,0.0,0.6110478661512233,4.0,1.1063529617941081,32,"[1.1074167021984191,1.0999287284869124,1.1076299400776468,1.1063352698089755,1.1117853483468096,1.103556909881774,1.1183833734928827,1.1047556459664911,1.098729257040516,1.1133191134508404,1.1050407003449862,1.133128594370348,1.105202972435049,1.1019352258308261,1.1104942611111448,1.1148093334563711,1.1048070515486943,1.104958934766118,1.106953916001918,1.1187259523823931,1.1125590478755123,1.1114709345907494,1.1281767534697174,1.106370653779241,1.1031804672126104,1.091951110558507,1.1190285813051475,1.0960889770062892,1.1011730077076485,1.1036707151544107,1.1115631401501436,1.0992942933268837]","[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]"
15000,15000,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.26267469017574824,6.0,4.418595493374795,9.105674950131672,7.103589953480545,0.9374620344310843,5.0,1.083114925190908,36,"[1.0739527598229361,1.0795503920783727,1.070397393118475,1.0730943132686348,1.0817865707823413,1.0831964281794286,1.07834766742286,1.0886188535734425,1.0838626570581489,1.080471404694706,1.099238713653132,1.0887191332666215,1.0899856245843604,1.0822174481864537,1.0820924442675959,1.086195062786396,1.0907862999305802,1.0740770615177742,1.0884260903116278,1.0923974072980667,1.0932857777728366,1.0788389956083044,1.0771244823039787,1.0872809463516864,1.1032657447731022,1.0909228516996308,1.073118016840514,1.0738147995835245,1.0815757391401255,1.082442759682205,1.0909433204040297,1.0830570663701917,1.0874190008310272,1.072164096570075,1.083172784011624,1.098880418301484]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]"
15000,15000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.12673639412115162,6.0,8.190566321656728,5.966457007268394,2.686386006199912,0.9019573775924201,5.0,1.074255371645536,25,"[1.0638047692116828,1.05820056227329,1.0825960113208648,1.069544066880066,1.0786305552712847,1.0612802233089054,1.089272919471989,1.0827894375981553,1.0748862972395585,1.0744027640261742,1.0699833105969951,1.0629214934854336,1.083588115331292,1.0637132586900193,1.074255371645536,1.0549314478880094,1.06604280865263,1.063295030694256,1.0967679804773645,1.081162772380852,1.0859492492652498,1.0643397255490954,1.0597247598267763,1.0761082806950364,1.081340643458463]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]"
15000,15000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1449830641203125,6.0,9.717550024752661,3.1291596538946473,9.544175047986007,0.9506690452544247,3.0,1.12361282778755,1,"[1.12361282778755]","[3.0]"
15000,15000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21755401487595297,4.0,6.003195286808821,3.5294625399248227,7.815575146207506,0.9670959250556237,3.0,1.1375264325432002,24,"[1.136118998640123,1.1320390161597012,1.134152470442207,1.122398367939089,1.1319948649651708,1.1501052063997157,1.1458628710837386,1.13413116646575,1.1302872909405084,1.1395591884556846,1.1382623318393152,1.1442101960314874,1.1470275559500476,1.1346206350219332,1.127099616779214,1.1413222388868736,1.1465459189501526,1.1358950414677627,1.1433296349356652,1.1375793135412213,1.1374735515451793,1.1360336637780177,1.138240193278738,1.1546099186052743]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0]"
15000,15000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24916562939800468,5.0,6.324893161287973,3.101867502850457,9.700415201854538,0.9989897875572094,1.0,1.3048438244365235,22,"[1.3090879182355386,1.300725680798715,1.307437547968565,1.304006076541779,1.3006286822779551,1.303228684055537,1.301510838992768,1.3153561858085427,1.3073035619760702,1.2993058274912885,1.304783703664281,1.3018170003899308,1.3003567866527472,1.303549500590109,1.3025201635871102,1.3049039452087658,1.3056140962974478,1.3054852821434302,1.3068904212967465,1.3130327207183317,1.3091485352247751,1.3061561103314872]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
15000,15000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14537049642598374,6.0,9.832956610218071,3.043645900085568,10.0,0.9328387523422212,3.0,1.133843030508588,12,"[1.1302793645595888,1.1383112757641267,1.132839008212536,1.1423902414171023,1.133815001472898,1.145317596327549,1.1353342364464185,1.133871059544278,1.133248989271443,1.1330583195975137,1.140117750931311,1.131530415651525]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0]"
15000,15000,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.10850059156149844,6.0,7.187074098286769,5.323684706257597,2.5973260294254756,0.9047097422638458,9.0,1.047566278917203,20,"[1.01381636240178,1.038096126553524,1.0571355125252464,1.0414661671489838,1.045157613297374,1.050788466641265,1.057810398867496,1.048063982964314,1.0453908966576024,1.05188525183619,1.0468913022186348,1.0384801604794613,1.0472859661981022,1.062633277604176,1.0381871630881787,1.043111353428806,1.047846591636304,1.0614103361575444,1.0586582591061728,1.0611613937307396]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]"
15000,15000,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1235230854937242,5.0,7.1006885483017355,5.024597362358218,2.0710164786298906,0.8871596536299515,8.0,1.0671693230853496,37,"[1.0654255409405091,1.0643286619434948,1.0736979936377475,1.0818761348170414,1.063994314596128,1.0629158415318491,1.0520315425282387,1.0636152749436292,1.0783006698506443,1.0817858766456447,1.0704885770910118,1.0756292774867224,1.0572131991342428,1.0637217021043197,1.0730542135206202,1.0595804961134667,1.0625169935128391,1.0561918341365177,1.0693879560936823,1.0670670705900382,1.0611712806879567,1.0804119715244649,1.0647579128332894,1.0618390097058734,1.0642017591897672,1.0675681724317005,1.0671693230853496,1.0648846965137388,1.0839749650707144,1.0768244094363708,1.0688381673835312,1.0720412621206492,1.0681757522687938,1.0810683746957688,1.0853520199216002,1.0661997120053994,1.0696152977093831]","[8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0]"
15000,15000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0812421467668977,6.0,7.826551933642311,4.970536368639149,2.437529658296362,0.8365065581284837,4.0,1.0881101758273897,12,"[1.0844269401634006,1.0751948498274717,1.0929153985746094,1.1223275888175261,1.081625225074306,1.0891053283697156,1.0863245414807552,1.0869341118781062,1.0992576552583075,1.1037494675178146,1.0871150232850637,1.101465565116322]","[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]"
