evolution$generation,evolution$evaluated,yt,tdq,twq,tcq,yp,pwm,pet,ai,tcov,bgr,ts,ps,ndvism,ndvif,ndvisp,ndviw,wavai,e,md,mcw,mds,g,subsample,objective$npredictors,objective$error,evolution$samples,error,npredictors
13100,13100,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.26322984266814964,6.0,1.29442852476275,1.0716611053275837,0.4950175681647462,0.9035461598697684,7.0,1.1064622982665895,40,"[1.1146425925449008,1.1168536528160196,1.107333490100271,1.1020496240556699,1.1207573111671059,1.1117274027719393,1.0835454101059334,1.1240308326552901,1.0696893478473606,1.1021968875436694,1.1207977769046857,1.1152408505588398,1.1090217272425331,1.0926805781214382,1.0950064921957465,1.0904382917908801,1.1178588018414084,1.1277524085278228,1.105591106432908,1.0988022310551613,1.1171867362685315,1.089315877042107,1.1001289529992475,1.094373648489634,1.1028434449473503,1.1089163704623837,1.125573054787417,1.104213420221249,1.1137160630165872,1.1074721374242755,1.098539147758796,1.1011090459008017,1.1076332029674774,1.1371338175575758,1.0977062618248925,1.1093322551080511,1.1241187582583616,1.0830194149585726,1.090967845606301,1.1025478569000067]","[7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0]"
13100,13100,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073226095136916,6.0,8.863348885551542,4.069518648373055,0.2110037717678626,0.8296578376789401,8.0,1.0159925922251534,1,"[1.0159925922251534]","[8.0]"
13100,13100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18614416242358903,6.0,5.008492432387578,4.5472371784769,4.685492001372355,0.9908974800121233,4.0,1.0867663580986828,1,"[1.0867663580986828]","[4.0]"
13100,13100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.08160925325527628,5.0,3.567975185676985,3.350839287816628,1.2267728546823775,0.7466152691085471,10.0,1.0637770342531545,25,"[1.0557596386564363,1.0686622657169838,1.0572355149634105,1.0532422774268158,1.0637770342531545,1.0822140313757125,1.0823438461356258,1.0519060221295846,1.0851535865147863,1.0573699340366958,1.0601389583961476,1.0551865718007758,1.0648559425138462,1.067243295801111,1.0748923883380188,1.0716735094613992,1.0515428486841831,1.0628692350493438,1.0662184079082622,1.0737233176837924,1.0814227798513771,1.0576451193516765,1.0690629260014057,1.0618899847572891,1.0456399042456805]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]"
13100,13100,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.07158393728818972,6.0,4.3558015912588814,2.637842775236666,2.1198103841739036,0.6472218683123788,6.0,1.0694158007995316,23,"[1.0595295101432838,1.0679501816952182,1.0669775324115949,1.0968298553847329,1.0612563356434948,1.059384684209881,1.0633639191523838,1.0833353860288797,1.0738143520966,1.0643713621193476,1.0820489311699037,1.0794775939045516,1.0718848648368475,1.0820877845998988,1.051813432922204,1.0661508087144365,1.1033837937241069,1.081520870153625,1.080271816500091,1.0749440797143113,1.0649785747126093,1.0694158007995316,1.059316844802763]","[6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0]"
13100,13100,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10413874795110085,4.0,1.013682515780725,10.0,8.075465698377231,0.7874612677626894,2.0,1.1795974271472844,9,"[1.173459359254544,1.1773279445601639,1.1901023275454263,1.1777331809751665,1.189391321229234,1.1869232540835801,1.18416867733638,1.1782063782472154,1.1795974271472844]","[2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0]"
13100,13100,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11179436160181666,6.0,8.96833031728578,5.276015725550073,9.527560807951309,0.8914651574452994,1.0,1.3778359516016314,24,"[1.3824846966043434,1.3847643713489393,1.3747783606999797,1.3875315141779196,1.380145899405885,1.3810168012172155,1.3825375678762633,1.3779545539306175,1.3803786459905107,1.3760399663223537,1.3784673574678807,1.3690045759944336,1.3760868477087036,1.387161800682163,1.3777173492726456,1.3715765022010658,1.3752235774740986,1.3796703818441391,1.3747721693604773,1.3719941068379058,1.37982832854027,1.3773770390214417,1.377018608087899,1.373588099994495]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
13100,13100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12954338999251588,4.0,10.0,5.681775561357871,9.595170884401993,0.9256009984101136,1.0,1.3068378730459596,1,"[1.3068378730459596]","[1.0]"
13100,13100,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08432907078246123,6.0,8.3649392524496,3.958162316717036,0.09062999290647496,0.8170125740307707,7.0,1.0405594876793032,7,"[1.0350610163846445,1.0271982337015113,1.0665642596578977,1.0325777429310337,1.0405594876793032,1.05039249432226,1.0436829682209503]","[7.0,7.0,7.0,7.0,7.0,7.0,7.0]"
13100,13100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13009793633516545,3.0,10.0,4.60895471812945,10.0,0.9432978729634147,1.0,1.3095918965630868,8,"[1.3068975486915189,1.3099629037345528,1.3092208893916208,1.3109213868143723,1.3077460412422044,1.3108310593178716,1.3066204997960822,1.3185680357838083]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
