evolution$generation,evolution$evaluated,yt,tdq,twq,tcq,yp,pwm,pet,ai,tcov,bgr,ts,ps,ndvism,ndvif,ndvisp,ndviw,wavai,e,md,mcw,mds,g,subsample,objective$npredictors,objective$error,evolution$samples,error,npredictors
15000,15000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1477117964034836,4.0,10.0,8.72840642431562,9.99449234201737,0.819362463185733,2.0,1.175363767794905,1,"[1.175363767794905]","[2.0]"
15000,15000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16365979143473355,5.0,9.418955229162172,10.0,9.53475562596093,0.8294800667911164,1.0,1.3784012915002744,27,"[1.3719314497300816,1.3685321142184865,1.3840735703620923,1.3716029257367066,1.3750666665980533,1.375961950607079,1.3784012915002744,1.3745211792918792,1.3825682209789203,1.3762655202637595,1.3865789143476799,1.389229988163631,1.3785144237272946,1.3734023950294938,1.381635122644131,1.3814757318870252,1.3819117925890905,1.3815909922126979,1.3838884263413855,1.3730718658208998,1.380010789567764,1.382663888194648,1.3760570271706458,1.368647136318113,1.3765884792256187,1.382506704754532,1.3773995366385583]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
15000,15000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14340607696191437,4.0,10.0,9.416470603980972,10.0,0.8245127433504766,2.0,1.1802388289271684,15,"[1.179707667963773,1.176932058289782,1.1771940119569975,1.1802388289271684,1.1920407845269598,1.184956892620282,1.175297933899437,1.1891060261970445,1.1796965263418868,1.1856067156511645,1.1831326239122304,1.186141634350102,1.1858129794002619,1.1778904584297423,1.1668733001144616]","[2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0]"
15000,15000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18686167216116156,6.0,2.3122434288857745,2.5818660908200455,4.960088739258403,0.9646071363571338,4.0,1.1135292147171367,25,"[1.1078120342693807,1.104004500405208,1.1093051604197364,1.123931168973546,1.1139667488353049,1.1135292147171367,1.1119626278916015,1.1269909062292385,1.1067755101456334,1.1107817312479087,1.101141429963096,1.1063706543467617,1.1208842294359551,1.1162893834978507,1.1133246124249,1.1243891103662982,1.103386897810521,1.101794340517985,1.1075921454507762,1.1216662293265844,1.1243327325640986,1.1139148841195339,1.1137923108749175,1.129248343724095,1.1194476382135736]","[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]"
15000,15000,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12380985557017987,6.0,3.9734106920176946,0.0,7.4303454821127435,0.7319478132404922,5.0,1.0759546633116326,26,"[1.0683593009772792,1.0698841563804682,1.0710462418765698,1.0703039109795225,1.0827161221943635,1.092632730129754,1.084740819481199,1.0681882447996898,1.0605578560581108,1.0808633823522535,1.0582307637590413,1.0717523034121808,1.0923152730343255,1.0763439869300864,1.0820832452281919,1.0864697938705956,1.0946154551476457,1.0716176044273813,1.0853717483205814,1.0755640441117449,1.083654641540504,1.087498352783263,1.0821639081335601,1.075565339693179,1.0735551124809648,1.0752908391787535]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]"
15000,15000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15587217544781273,4.0,9.671777344742576,9.77290780370806,9.197252656331504,0.8303767034374774,3.0,1.1444873445742076,24,"[1.1431212665542254,1.1451911553123,1.1326837960174436,1.1418319652846936,1.1400001249081222,1.136329668192872,1.1442020154442218,1.1490414362983892,1.1496015963083388,1.1499270524714054,1.148026339899231,1.1285885856634206,1.1449200080039688,1.1656341265513812,1.1447726737041932,1.1476170212680747,1.1464573676682293,1.136850069547885,1.145765691034003,1.1432602381046606,1.1273024354745367,1.1560314052254903,1.1390520981743262,1.139573192851227]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0]"
15000,15000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.09890672423404563,4.0,1.4811938996517555,2.8912073784609618,6.574369614689326,0.7059077902568949,5.0,1.1205762306077287,36,"[1.1190738825953341,1.126708260452703,1.1056136578984723,1.1209396597215362,1.124204079625001,1.119405412370105,1.1096918761507046,1.1077520450104763,1.1202190237647116,1.1100055167818386,1.1298008201630148,1.1125901087851227,1.1392895043089228,1.1090266161655031,1.1142810271893033,1.1177110379820607,1.1353811490588663,1.1209334374507456,1.121300936796853,1.1143390259572832,1.1098360531643314,1.126826184374881,1.1170243386816368,1.1262550966945342,1.117659528877851,1.1195358875727668,1.1292421279303266,1.1234434299473501,1.1237209146162839,1.1215631105004173,1.1109790884033308,1.1209833975070063,1.123454913658552,1.1257013026206928,1.125830176252381,1.1195798226030396]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]"
15000,15000,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10691768991657837,6.0,6.53605483381976,5.6514102740245225,3.72784094532425,0.6886563691391685,6.0,1.066857939706062,20,"[1.0605108002735069,1.0705950901739407,1.0573927451680711,1.0644112979338285,1.062792858699601,1.0654106292843644,1.078237629490474,1.0689044067817817,1.0416818599253095,1.070554351496235,1.0506545674847456,1.071944282574846,1.0665451499955576,1.0722372241345,1.056667723134184,1.0671707294165664,1.069803702421033,1.0724340407210637,1.048074634236533,1.0735998551178956]","[6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0]"
15000,15000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15704314516550785,4.0,10.0,9.016787065950725,9.898947706782678,0.8190435170773908,2.0,1.1856070372575553,22,"[1.1807242688678088,1.1791146831105364,1.1943476311013552,1.1740472339797567,1.178336814800336,1.179909408530151,1.1842817558711307,1.1860513520158313,1.1974159167810074,1.187650077964825,1.1857512865567643,1.180836206617766,1.1854627879583461,1.194118564339508,1.183245405172105,1.1869362217850656,1.1826687169726309,1.183326117330814,1.1983495040794945,1.1894268514182842,1.1924830971582723,1.1883170177212463]","[2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0]"
15000,15000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18822843136067563,4.0,1.8281908748749855,4.12291799407606,5.888178423424678,0.9417699129702596,6.0,1.0716898155475743,26,"[1.0649886591094533,1.062910227114275,1.059427648317898,1.076729184378618,1.0642516703060323,1.080065621021181,1.0825090774751203,1.0713737937280736,1.064114461660073,1.0764662232300783,1.062716929648174,1.0788611227006075,1.081350547315402,1.0674413963610143,1.0590429801390098,1.0720058373670749,1.0605346457941742,1.0759387208148947,1.0751796642906393,1.0762921814646855,1.0709006767886433,1.086818814080397,1.0722558407565992,1.067415675120579,1.0699576029018136,1.0823118019931148]","[6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0]"
15000,15000,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0748345666663973,6.0,5.122350212131822,5.434229990104502,1.9498819057691223,0.7623989155739266,7.0,1.0432786299689811,17,"[1.0290772982775143,1.0421006537013995,1.0286285650459586,1.0361113878594383,1.0440902152142928,1.0485112572514568,1.0500085144665614,1.0412839846662345,1.0611728411189834,1.0420454829969326,1.0428305342595476,1.036462332749974,1.0464243923322323,1.0658989221815582,1.0432786299689811,1.0535134814498917,1.0452552764047351]","[7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0]"
15000,15000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.21854413149058663,4.0,2.8021752444944763,3.824813892865693,4.772985813645772,0.8897319059973499,4.0,1.1244907739926393,29,"[1.1117399666619714,1.1149689461988381,1.1194450667342282,1.1384915391543071,1.143848061710757,1.1130695452151096,1.1416512547771294,1.1224257237080706,1.124486980325441,1.1244907739926393,1.122668129248949,1.1308747498659764,1.117683596114548,1.1371156910436784,1.1175519571563808,1.1403536388412188,1.124010349174225,1.1124002418616301,1.131576492088743,1.130949235521088,1.136034323553113,1.1278256346046356,1.1334440963138743,1.1215795427003243,1.1403633673470086,1.1297730454654282,1.1064814476139826,1.100945117815217,1.138821875514646]","[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]"
15000,15000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18638330845377526,6.0,1.0085506940851963,5.126761272034084,3.859186954561503,0.8664541379549244,5.0,1.0691230143858828,25,"[1.0583957612697337,1.0679004743055933,1.0750932394468966,1.0691230143858828,1.0507759959213092,1.0765114529093023,1.070185279684481,1.0630484942321516,1.0625958624662848,1.0739357049167633,1.0656720080708004,1.0941397437059819,1.084264116803162,1.0694917286910977,1.0600537968289199,1.069538730054216,1.0481034119097923,1.0637308804546985,1.0775853987735633,1.0620627470483701,1.0711819553296498,1.0567759847182399,1.0638087872955377,1.074641445947342,1.075611067716274]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]"
15000,15000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.20295247720480944,4.0,2.6185955018141582,3.2333209301112316,4.823352617597612,0.8861345574228322,5.0,1.0942260724773178,29,"[1.0827728593504777,1.0897203515987641,1.1156019018354404,1.101193006082306,1.085237050933543,1.1164745919470074,1.095241308142795,1.0891349068066596,1.1091584208048217,1.0995637119395145,1.0856987833033873,1.091099154367693,1.0862875728832875,1.0970813038058362,1.0858796209663575,1.104160570532697,1.1109842831996928,1.099222590384874,1.1064241915187776,1.092838193398827,1.0963353135604306,1.0851014685911837,1.1060197474374327,1.0836035736697724,1.0883190415059159,1.0811152273209763,1.0834562886864554,1.0942260724773178,1.0947438289984661]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]"
15000,15000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13859621016168744,5.0,8.819439218072386,9.939926547431707,9.72450288087482,0.86208942847972,1.0,1.310824764577408,20,"[1.3081067498992247,1.3136401533954247,1.305416964613205,1.3104810085000211,1.3128053817716747,1.3106136854260273,1.3125273904559465,1.3137731166823903,1.30788296796633,1.3077099327857826,1.3144559508540758,1.317259192797358,1.309116833338488,1.313469257722795,1.3110358437287888,1.3101282685170288,1.3116887308982264,1.3094904749359317,1.3081897752443967,1.3130711265603163]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
15000,15000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08767832542554271,6.0,2.9348853024667307,5.92410470545897,5.1038585930677325,0.7759575326944216,4.0,1.082621686652321,1,"[1.082621686652321]","[4.0]"
15000,15000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16099548227242944,4.0,7.5400241671972,9.269890866413542,9.698648250409216,0.8322264154900162,3.0,1.1311748898936536,2,"[1.1317896466312374,1.1305601331560695]","[3.0,3.0]"
15000,15000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1549400551907413,4.0,9.997850588804125,9.051613677922138,9.966918238681744,0.8218050128599355,2.0,1.1786538335409067,2,"[1.177766507024279,1.1795411600575343]","[2.0,2.0]"
15000,15000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14170110886543283,5.0,8.741578201732391,10.0,8.558376997014784,0.8284467914704052,1.0,1.3135594239920747,22,"[1.3117170963792175,1.3144730532299984,1.3128990311743602,1.31412710473212,1.312445362763533,1.3083094212971116,1.310311627515846,1.311863432966166,1.3120280149993335,1.3127217456999274,1.3110472046531678,1.310962350786601,1.3129917432520295,1.3158272275871075,1.3191389939716713,1.316751543079916,1.3188559849456598,1.3175026088910342,1.316979334734756,1.3183840401749851,1.314604607930279,1.314765351448804]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
15000,15000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1912304181836044,4.0,10.0,9.562780760715954,9.55184333572408,0.9920938362925305,1.0,1.3729792833635277,26,"[1.3692511968608412,1.3787585483979903,1.365251086568713,1.3728199607348122,1.3773790204703538,1.371661252230533,1.369905609332114,1.3756689898526064,1.3656911428932978,1.377958951850609,1.377378696632908,1.3728484347147396,1.3731101320123158,1.373673798552066,1.3787009036058298,1.377820651652129,1.3748821189134193,1.376553003458671,1.371444309156012,1.369867811589995,1.368222701725637,1.372405853973654,1.3712624690352109,1.3708050000240948,1.3759227875400613,1.3749225628632196]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
15000,15000,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06968578481496789,6.0,5.988997126957049,5.181995774544697,1.39751830278303,0.7531110385641876,5.0,1.0500045449164996,1,"[1.0500045449164996]","[5.0]"
15000,15000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10385469808885539,6.0,3.8216549276482863,0.0,6.59291800097931,0.7251006270221497,4.0,1.0989991963749117,11,"[1.0869672889828124,1.0911051017132538,1.1072254746850052,1.0973187594696463,1.0939413402166571,1.1019634683105948,1.0989991963749117,1.1178672160050294,1.1035470198094892,1.078970583544471,1.1079203311370096]","[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]"
15000,15000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16487589370428438,6.0,4.996633016658302,4.931754178520164,4.178423859642601,0.7680237764718287,4.0,1.1009692597902263,18,"[1.095278816319506,1.098535875643245,1.1019338152291873,1.0896633945459995,1.0994301639562463,1.1184102643164038,1.1000047043512653,1.1056537448755048,1.1072389595535674,1.0988445696647369,1.099932974398166,1.0976569388362931,1.1038235984427225,1.1188791134755203,1.0910931404387028,1.109400011337302,1.115362845713293,1.1094785211565241]","[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]"
15000,15000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.043699067436630865,6.0,4.191559957230721,3.5674457963290527,3.2834969169064676,0.7674728812343741,5.0,1.052115218664056,3,"[1.052115218664056,1.0516064027955383,1.0619787952004855]","[5.0,5.0,5.0]"
15000,15000,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.101346572419559,6.0,6.897860019154166,5.678165392169975,0.0,0.7314323099507034,7.0,1.0492524182268514,18,"[1.0358056605799337,1.0632301564840307,1.0423581161403974,1.04416463707888,1.049218403955782,1.0438077428678008,1.05143003459911,1.057899142442866,1.0462279308609173,1.0544681772972657,1.0396546602111678,1.069124832025554,1.0617863512738057,1.047991773954436,1.0482053791552204,1.0492864324979212,1.0557433598139678,1.0529550597194612]","[7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0]"
