evolution$generation,evolution$evaluated,yt,tdq,twq,tcq,yp,pwm,pet,ai,tcov,bgr,ts,ps,ndvism,ndvif,ndvisp,ndviw,wavai,e,md,mcw,mds,g,subsample,objective$npredictors,objective$error,evolution$samples,error,npredictors
15000,15000,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.29018078736238906,6.0,4.699883287902481,0.6258635869350122,0.1879135403006865,0.8385017682984408,5.0,1.166927740612358,43,"[1.1735329721366643,1.1639033975124413,1.1879690500472868,1.1758841334059535,1.1531679359658615,1.1914953181939336,1.211897319939613,1.1735311491724352,1.1473644353073706,1.1573991844062383,1.166927740612358,1.1601206914815891,1.1664192728000924,1.1808263369061331,1.1837387837303912,1.1872051174926685,1.1379956091358132,1.1706355849747627,1.1772214344429168,1.1733029089480145,1.1918848348403226,1.1616721015548408,1.1645534042033208,1.1548643943915944,1.174551227418355,1.14641148614413,1.1769533134998797,1.1727494463632946,1.1836636840210566,1.1482309650860425,1.1345148251845223,1.1592571248136807,1.1566355559996169,1.1657950918049012,1.165984805131416,1.1501724014452424,1.1601487731544817,1.166460688901314,1.1682034851427974,1.1599592381789292,1.18248683459824,1.169810135766537,1.1812192213615131]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]"
15000,15000,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09809225357795377,6.0,7.854639197742026,0.0,0.8397965813878896,0.6936473846375396,7.0,1.0378270904636093,1,"[1.0378270904636093]","[7.0]"
15000,15000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07568747878578329,6.0,6.445066393881175,2.520622879275562,0.5457942008895693,0.7203347617838161,4.0,1.09578589781596,2,"[1.0974527921227026,1.0941190035092174]","[4.0,4.0]"
15000,15000,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13700446168510236,6.0,9.588699560773922,5.624342368172906,1.609796287224671,0.6317156142614524,6.0,1.107542887366983,36,"[1.0926391918345466,1.1035187586986872,1.1177206804085391,1.1146646100131892,1.112678751978462,1.0971810434674627,1.0855736761642196,1.104360952682238,1.1411742523086001,1.1028037796568178,1.0947901584798918,1.1210893531520612,1.1074152212373929,1.1076705534965732,1.112354060318812,1.0951867101647401,1.1051942865073872,1.103215967681749,1.1099048465633135,1.1032458554828226,1.1003904857065185,1.117012359603292,1.1083636860302324,1.094812160652311,1.0993081772005489,1.1266307264228779,1.1100367694232276,1.0986380652862064,1.106567053554809,1.1161225490280702,1.1118254132824172,1.1082153403925858,1.1087001315475002,1.1176707936950276,1.112454352057586,1.0892907294044047]","[6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0]"
15000,15000,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.04537533926891455,6.0,10.0,1.4995500399698631,2.4639528686256695,0.6,12.0,1.0759404388791758,35,"[1.0707777564598318,1.068357346304228,1.086582497111987,1.0686915687863294,1.0821401656472012,1.087176118542167,1.0770509331472689,1.081607712795667,1.0715966679731097,1.0842108269543305,1.0699840503523455,1.077697623816276,1.0718956073478068,1.0815227375824723,1.067067590054006,1.0758015529067815,1.0738534852954276,1.070131373980006,1.0684265625077716,1.0682150230056782,1.0772390742289286,1.0759404388791758,1.0761330671357414,1.0719767832358016,1.0802989130779734,1.0806314150341787,1.0621066316230237,1.0729753238139128,1.087111149310313,1.0622801857727862,1.078570303758513,1.0864413552250287,1.0869359959137341,1.0797009052261806,1.0731279259191253]","[12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0]"
15000,15000,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.07288213878602617,6.0,6.444432177288014,2.7635470559517654,0.7765235108392575,0.6903860315237762,9.0,1.0421928240795717,2,"[1.0396034387426005,1.044782209416543]","[9.0,9.0]"
15000,15000,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.10571405167223766,6.0,3.7751112743547903,9.523382575326094,2.7251321465097833,0.7931590016073018,11.0,1.0899866450510443,36,"[1.0775643746410801,1.0677023347074257,1.09705749049373,1.077962146081045,1.0825724093367302,1.0959939688352704,1.095441735736443,1.0953208725722063,1.0895211488528997,1.0851293233673467,1.0989485856793393,1.106332889218599,1.0770086730012869,1.0903845381761217,1.0872426433730324,1.0901340956537826,1.0747973344879276,1.0842660506721422,1.1155365378463746,1.0776615625775443,1.085327042703494,1.0825720928787443,1.0949577892603748,1.0996217743329046,1.074833263413662,1.0891689378306026,1.1034465203360504,1.0795478189048044,1.1008745533213105,1.0898391944483057,1.0989634407388387,1.1125161780041817,1.0907965750042994,1.11874417456745,1.082718508392685,1.1128554909069]","[11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0]"
15000,15000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062334169614832076,4.0,4.5647865136100165,9.025378221026447,6.5772526738558135,1.0,1.0,1.330986170719661,17,"[1.3285899123265719,1.3320853118307336,1.329565904532022,1.3237728798305826,1.3244158875441436,1.3326220678948424,1.3328159197067821,1.3418750785000548,1.3279834478065689,1.330986170719661,1.3293077966441538,1.3316890627493905,1.3247246726308042,1.3384990568072088,1.3335801247828991,1.3285491361500905,1.335510490808153]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
15000,15000,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.12756781251480878,6.0,10.0,0.6028257817701549,0.9044365898362267,0.601029171424486,5.0,1.0907804612902665,21,"[1.07752074248094,1.0795448980960667,1.0801982696814374,1.0792276644916616,1.0932677934032724,1.1035575446361323,1.0864035065024302,1.0768507727256693,1.1063980580391775,1.0876757005091755,1.107672608265588,1.1234084606889785,1.0941405968811504,1.0907804612902665,1.087920677128756,1.0887313379561518,1.090755067756491,1.0978429037101214,1.0995755142392774,1.103693662730795,1.095946272164193]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]"
15000,15000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27592985454664615,6.0,4.6309813051676105,1.906544619139277,3.6829797603054604,0.6,0.0,1.500494923408628,20,"[1.500494923408628,1.500494923408628,1.500494923408628,1.500494923408628,1.500494923408628,1.500494923408628,1.500494923408628,1.500494923408628,1.500494923408628,1.500494923408628,1.500494923408628,1.500494923408628,1.500494923408628,1.500494923408628,1.500494923408628,1.500494923408628,1.500494923408628,1.500494923408628,1.500494923408628,1.500494923408628]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
