evolution$generation,evolution$evaluated,yt,tdq,twq,tcq,yp,pwm,pet,ai,tcov,bgr,ts,ps,ndvism,ndvif,ndvisp,ndviw,wavai,e,md,mcw,mds,g,subsample,objective$npredictors,objective$error,evolution$samples,error,npredictors
15000,15000,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05042445096743091,6.0,3.1879562836561397,1.485198325183539,1.8033037793917794,0.7901189670306696,10.0,1.0301316345674372,1,"[1.0301316345674372]","[10.0]"
15000,15000,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.18535089997804288,6.0,4.483854076884348,7.755340269825668,3.782759171847352,0.7870660194690771,8.0,1.108769053963969,36,"[1.1119903673623504,1.115648933352612,1.1052505815258815,1.1256233166192775,1.126241343680574,1.118816785487958,1.1273997958613666,1.1155505993864376,1.082691898459262,1.1257927758042192,1.1073314980969309,1.1088835127097525,1.0844579818202873,1.1121003293143747,1.097174444765191,1.1032776019108468,1.100472864574747,1.1039570912628365,1.1463806437630821,1.108073759699821,1.1190732024601222,1.1049071258872174,1.1171891786899655,1.0912153120695918,1.1085331552787845,1.0887524183626913,1.1029767977200948,1.1086545952181854,1.088373845377379,1.1279796673448548,1.1026824646471511,1.1190359013639282,1.1214019259134702,1.0932113919030582,1.1149879085640402,1.1271496377122343]","[8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0]"
15000,15000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22782715718406416,6.0,1.8628927572330716,0.0,8.599260700967612,0.8675090157565339,0.0,1.4935602106899688,27,"[1.4935602106899688,1.4935602106899688,1.4935602106899688,1.4935602106899688,1.4935602106899688,1.4935602106899688,1.4935602106899688,1.4935602106899688,1.4935602106899688,1.4935602106899688,1.4935602106899688,1.4935602106899688,1.4935602106899688,1.4935602106899688,1.4935602106899688,1.4935602106899688,1.4935602106899688,1.4935602106899688,1.4935602106899688,1.4935602106899688,1.4935602106899688,1.4935602106899688,1.4935602106899688,1.4935602106899688,1.4935602106899688,1.4935602106899688,1.4935602106899688]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
15000,15000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14100886964606532,6.0,1.0,3.0877832716098794,8.139620063798409,0.9172258211459945,4.0,1.0997356667247664,16,"[1.082249885759041,1.1150029547856284,1.0942162962669153,1.1018283054440785,1.0872946248650628,1.1147229125298976,1.098275434996762,1.092546362114505,1.101969139844611,1.1011958984527708,1.1024986381665527,1.0868238365823004,1.095912639974624,1.089234085778554,1.1131248606124617,1.11180641338792]","[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]"
15000,15000,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.08122565637911937,6.0,5.109543958065987,3.5695550286073816,0.12504361920201768,0.6336186651349753,9.0,1.064511991515665,24,"[1.049596264693339,1.0495129193432169,1.05059095077891,1.0744991251166134,1.0660800136643285,1.0653374827757809,1.0658802013757087,1.0617824973424144,1.0713538269174798,1.062374837304411,1.073780638450414,1.0693039663613235,1.0612577056256847,1.0522255584342899,1.063686500255549,1.0767867624904197,1.0805484776329237,1.0546770955187532,1.070300478174048,1.069565342385918,1.0768327494485406,1.0415411998357413,1.0569350840192937,1.0612620051374302]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]"
15000,15000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04422029381219168,4.0,7.916736003829909,7.166068678067327,8.875196693230471,0.8337556455673224,2.0,1.1743106486552406,9,"[1.1667439538629985,1.1743106486552406,1.1726909754317378,1.1839725550296152,1.1703113356229038,1.1771242356798948,1.1749892333258605,1.169743800336224,1.183591036586703]","[2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0]"
15000,15000,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.07428057015957147,6.0,4.948961447067442,2.896145762066081,0.0,0.6111420095602204,12.0,1.0408973275616418,13,"[1.0289453495113685,1.0502624958239677,1.0408973275616418,1.0250351035315242,1.0479362806834742,1.0373642492851514,1.0580508828980744,1.0569744563697352,1.0395449680067204,1.058859755404935,1.0647390055921038,1.0335425724087783,1.0353568558253035]","[12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0]"
15000,15000,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061390135158728716,6.0,3.259786189443088,1.7695510434426234,0.6013201684555837,0.7885083223465884,7.0,1.0366814519379979,2,"[1.034079728480369,1.0392831753956269]","[7.0,7.0]"
15000,15000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11179573359172891,6.0,4.839638908246358,5.606955120325998,8.967189142340624,0.7664595051094645,3.0,1.1310435375026524,3,"[1.128243726424564,1.1310435375026524,1.1410611779068993]","[3.0,3.0,3.0]"
15000,15000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,6.0,1.8743454822925605,2.3264132624883103,8.588472733596902,0.864049572604467,1.0,1.3937686697815237,34,"[1.3971717357182516,1.3949562013572776,1.3920563254613758,1.3935746169708871,1.3932649589893766,1.3925094391438282,1.393616207288785,1.3939211322742626,1.3945925874869975,1.3929913056570926,1.3959269877478944,1.3942523795975397,1.3933074681112028,1.3960093443732118,1.3939514359051304,1.397019706468275,1.3941398116983714,1.3907335850171687,1.3927336474452319,1.396265500756608,1.3920181377014755,1.3981498381599466,1.4016144378670652,1.392678698424487,1.391774504853282,1.3906799681578346,1.389901795447336,1.392743404878527,1.3936136212407875,1.3993843958563317,1.3941960337228345,1.3972724380139818,1.3949600623620366,1.391198187093202]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
